gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchgq,acctstdq,adrrq,ajexq,ajpq,bsprq,compstq,curcdq,curncdq,currtrq,curuscnq,datacqtr,datafqtr,finalq,ogmq,rp,scfq,srcq,staltq,updq,apdedateq,fdateq,pdateq,rdq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,acchgy,afudccy,afudciy,amcy,aolochy,apalchy,aqay,aqcy,aqdy,aqepsy,aqpy,arcedy,arceepsy,arcey,capxy,cdvcy,chechy,cibegniy,cicurry,cidergly,cimiiy,ciothery,cipeny,cisecgly,citotaly,ciy,cogsy,cshfdy,cshpry,cstkey,depcy,derhedgly,dilady,dilavy,dlcchy,dltisy,dltry,doy,dpcy,dprety,dpy,dteay,dtedy,dteepsy,dtepy,dvpy,dvy,epsfiy,epsfxy,epspiy,epspxy,esubcy,esuby,exrey,fcay,ffoy,fiaoy,fincfy,finrevy,finxinty,finxopry,fopoxy,fopoy,fopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gdwliay,gdwlidy,gdwliepsy,gdwlipy,glay,glceay,glcedy,glceepsy,glcepy,gldy,glepsy,glivy,glpy,hedgegly,ibadjy,ibcomy,ibcy,ibmiiy,iby,intpny,invchy,itccy,ivacoy,ivchy,ivncfy,ivstchy,miiy,ncoy,niity,nimy,niy,nopiy,nrtxtdy,nrtxtepsy,nrtxty,oancfy,oepsxy,oiadpy,oibdpy,opepsy,optdry,optfvgry,optlifey,optrfry,optvoly,pdvcy,piy,plly,pncdy,pncepsy,pnciapy,pnciay,pncidpy,pncidy,pnciepspy,pnciepsy,pncippy,pncipy,pncpdy,pncpepsy,pncpy,pncwiapy,pncwiay,pncwidpy,pncwidy,pncwiepsy,pncwiepy,pncwippy,pncwipy,pncy,prcay,prcdy,prcepsy,prcpdy,prcpepsy,prcpy,prstkccy,prstkcy,prstkpcy,rcay,rcdy,rcepsy,rcpy,rdipay,rdipdy,rdipepsy,rdipy,recchy,revty,rray,rrdy,rrepsy,rrpy,saley,scstkcy,setay,setdy,setepsy,setpy,sivy,spcedpy,spcedy,spceepspy,spceepsy,spcepy,spcey,spidy,spiepsy,spioay,spiopy,spiy,sppey,sppivy,spstkcy,srety,sstky,stkcoy,stkcpay,tdcy,tfvcey,tiey,tiiy,tsafcy,txachy,txbcofy,txbcoy,txdcy,txdiy,txpdy,txty,txwy,uaolochy,udfccy,udvpy,ufretsdy,ugiy,uniamiy,unopincy,unwccy,uoisy,updvpy,uptacy,uspiy,ustdncy,usubdvpy,utfdocy,utfoscy,utmey,uwkcapcy,wcapchy,wcapcy,wday,wddy,wdepsy,wdpy,xidocy,xidoy,xinty,xiy,xopry,xoptdqpy,xoptdy,xoptepsqpy,xoptepsy,xoptqpy,xopty,xrdy,xsgay,exchg,cik,costat,fic,cshtrq,dvpspq,dvpsxq,mkvaltq,prccq,prchq,prclq,adjex,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001690,2000-03-31,2000,2,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,,,112.000000000000,112.000000000000,,,USD,USD,1.000000000000,,2000Q1,2000Q2,Y,,Q,7,5,,3,,,,2000-04-19,0.0000,,353.0000,4912.0000,,2095.0000,,,,,,,1781.0000,1111.0000,,,,,,,,,7007.0000,,,,,,,0.0000,,4065.0000,3609.0000,,,,,,,,,,,1375.0000,156.9543,177.6745,181.9930,162.6800,,162.6800,162.1720,,0.0000,1419.0000,,,,,,,,0.0000,233.0000,0.0000,300.0000,0.0000,,409.0000,21.0000,,,,,,,,,0.0000,4.1500,4.1500,1.2800,1.2800,4.6700,1.4400,1.4400,4.6700,0.0000,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0000,233.0000,,233.0000,4515.0000,,,,,,,10.0000,,,,,,742.0000,1853.0000,939.0000,,,0.0000,,,7007.0000,2792.0000,2792.0000,,,0.0000,0.0000,0.0000,,,,,233.0000,154.0000,,,,,,,4.5600,5.1400,1.2800,170.0000,191.0000,1.4400,,,,,,319.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0000,314.0000,,,,,,,,,,,,,,150.0000,150.0000,0.0000,,,,,,,,,,,,940.0000,,,2646.0000,,,1945.0000,,,,,,,,,,,1945.0000,,4215.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,0.0000,0.0000,,,,,,639.0000,0.0000,86.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059.0000,,,,,,0.0000,5.0000,0.0000,1754.0000,,,,,,,,,,,,92.0000,379.0000,0.0000,,,,55.0000,299.0000,,0.0000,,,,,,,65.0000,,336.0000,,,,,,,,,,3091.0000,179.6260,161.5970,0.0000,,,0.0000,416.0000,0.0000,0.0000,0.0000,0.0000,41.0000,,41.0000,,,,,0.0000,0.0000,2.3200,2.3200,2.5700,2.5700,0.0000,,0.0000,,,0.0000,6.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,416.0000,416.0000,416.0000,,416.0000,10.0000,10.0000,,-23.0000,216.0000,-104.0000,-47.0000,0.0000,,,,416.0000,333.0000,,,,434.0000,2.6700,368.0000,409.0000,2.9700,,,,,,,593.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0000,,,,,,,,,,-259.0000,4288.0000,,,,,4288.0000,,,,,,237.0000,,,,,,,,,,,-98.0000,10.0000,-233.0000,,,47.0000,,,,,,,,0.0000,,,105.0000,,37.0000,177.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,10.0000,0.0000,3879.0000,,,,,,,182.0000,788.0000,14,0000320193,A,USA,254894400.0000,0.0000,0.0000,,135.812500000000,150.375000000000,86.500000000000,112.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2000-06-30,2000,3,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,2000Q2,2000Q3,Y,,Q,7,5,,3,,,,2000-07-18,0.0000,,359.0000,5157.0000,,1775.0000,,,,,,,1461.0000,1040.0000,,,,,,,,,6932.0000,,,,,,,0.0000,,4026.0000,3826.0000,,,,,,,,,,,1257.0000,323.1120,358.3440,361.8170,324.8260,,324.8260,325.0400,,0.0000,1376.0000,,,,,,,,0.0000,200.0000,0.0000,300.0000,0.0000,,407.0000,25.0000,,,,,,,,,0.0000,2.0250,2.0250,0.5500,0.5500,2.2450,0.6200,0.6200,2.2450,0.0000,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0000,200.0000,,200.0000,4476.0000,,,,,,,5.0000,,,,,,833.0000,1873.0000,883.0000,,,0.0000,,,6932.0000,2756.0000,2756.0000,,,0.0000,0.0000,0.0000,,,,,200.0000,107.0000,,,,,,,2.2350,2.4800,0.5500,168.0000,193.0000,0.6200,,,,,,270.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.0000,314.0000,,,,,,,,,,,,,,150.0000,150.0000,0.0000,,,,,,,,,,,,967.0000,,,2650.0000,,,1825.0000,,,,,,,,,,,1825.0000,,4176.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,0.0000,0.0000,,,,,,583.0000,0.0000,70.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284.0000,,,,,,0.0000,5.0000,0.0000,1632.0000,,,,,,,,,,,,97.0000,375.0000,0.0000,,,,161.0000,228.0000,,0.0000,,,,,,,76.0000,,18.0000,,,,,,,,,,4348.0000,359.9280,323.7700,0.0000,,,0.0000,616.0000,0.0000,0.0000,0.0000,0.0000,66.0000,,66.0000,,,,,0.0000,0.0000,1.7100,1.7100,1.9000,1.9000,0.0000,,0.0000,,,0.0000,-41.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,616.0000,616.0000,616.0000,,616.0000,10.0000,15.0000,,-18.0000,232.0000,-609.0000,-582.0000,0.0000,,,,616.0000,440.0000,,,,668.0000,1.8900,536.0000,602.0000,2.1000,,,,,,,863.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0000,,,,,,,,,,-286.0000,6113.0000,,,,,6113.0000,,,,,,288.0000,,,,,,,,,,,-98.0000,11.0000,-284.0000,,,50.0000,,,,,,,,0.0000,,,152.0000,,36.0000,247.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,15.0000,0.0000,5511.0000,,,,,,,279.0000,1163.0000,14,0000320193,A,USA,474248800.0000,0.0000,0.0000,,52.375000000000,69.750000000000,40.187500000000,56.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2000-09-30,2000,4,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,2000Q3,2000Q4,Y,,Q,7,5,,3,,,,2000-10-18,0.0000,,414.0000,5427.0000,,1376.0000,,,,,,,1063.0000,1157.0000,,,,,,,,,6803.0000,,,,,,,0.0000,,4031.0000,4027.0000,,,,,,,,,,,1385.0000,324.5680,360.3240,361.7840,335.6770,,335.6770,326.9770,,0.0000,1502.0000,,,,,,,,0.0000,170.0000,0.0000,300.0000,0.0000,,387.0000,18.0000,,,,,,,,,0.0000,2.1800,2.1800,0.4700,0.4700,2.4200,0.5200,0.5200,2.4200,0.0000,,,0.0000,,1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0000,170.0000,,170.0000,4407.0000,,,,,,,33.0000,,,,,,776.0000,1933.0000,763.0000,,,0.0000,,,6803.0000,2696.0000,2696.0000,,,0.0000,0.0000,0.0000,,,,,170.0000,151.0000,,,,,,,2.3600,2.6200,0.4700,84.0000,102.0000,0.5200,,,,,,229.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0000,313.0000,,,,,,,,,,,,,,76.0000,76.0000,0.0000,,,,,,,,,,,,953.0000,,,2529.0000,,,1870.0000,,,,,,,,,,,1870.0000,,4107.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,0.0000,0.0000,,,,,260.0000,463.0000,0.0000,59.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.0000,,,,,,0.0000,6.0000,0.0000,1768.0000,,,,,,,,,,,,101.0000,383.0000,0.0000,,,,124.0000,318.0000,,0.0000,,,,,,,107.0000,,-135.0000,,,,,,,,,,5733.0000,360.3240,324.5680,0.0000,,,0.0000,786.0000,0.0000,0.0000,0.0000,0.0000,84.0000,,84.0000,,,,,0.0000,0.0000,2.1800,2.1800,2.4200,2.4200,,,0.0000,1.0000,,0.0000,-31.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,786.0000,786.0000,786.0000,,786.0000,10.0000,-13.0000,,-38.0000,232.0000,-930.0000,-936.0000,0.0000,,,,786.0000,591.0000,,,,826.0000,2.3600,620.0000,704.0000,2.6200,,,,,,,1092.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0000,,,,,,,,,,-272.0000,7983.0000,,,,,7983.0000,,,,,,372.0000,,,,,,,,,,,-98.0000,11.0000,-364.0000,,,85.0000,,,,,,,,0.0000,,,163.0000,260.0000,47.0000,306.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,21.0000,0.0000,7279.0000,,,,,,,380.0000,1546.0000,14,0000320193,A,USA,458289600.0000,0.0000,0.0000,,25.750000000000,64.125000000000,25.375000000000,56.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2000-12-31,2001,1,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,2000Q4,2001Q1,Y,,Q,7,5,,3,,,,2001-01-17,12.0000,,399.0000,4926.0000,,1060.0000,,,,,,,735.0000,637.0000,,,,,,,,,5986.0000,,,,,,,0.0000,,3709.0000,4065.0000,,,,,,,,,,,1004.0000,328.3828,356.1893,337.1700,345.3070,,345.3070,337.1700,,0.0000,1578.0000,,,,,,,,0.0000,-207.0000,0.0000,311.0000,0.0000,,,24.0000,,,,,,,,,0.0000,1.0500,1.0800,-0.5800,-0.6100,1.2800,-0.5800,-0.6100,1.2500,0.0000,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1500,46.1500,0.1400,0.1400,0.1400,0.1400,71.0000,,,,,,396.0000,-207.0000,-207.0000,,-207.0000,4023.0000,,,,,,,21.0000,,,,,,1000.0000,1637.0000,637.0000,,,0.0000,,,5986.0000,2274.0000,2274.0000,,,0.0000,0.0000,0.0000,,,,,-195.0000,130.0000,,,,,,,1.0500,1.2500,-0.6100,-420.0000,-396.0000,-0.6100,,,,,,-295.0000,,,,0.0000,,0.0000,,,,,,,,,,0.0000,,0.0000,0.0000,0.0000,,,,,,,,,,,325.0000,0.0000,,0.0000,,,0.0000,,0.0000,,0.0000,0.0000,,,3.0000,3.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,,,441.0000,,,2131.0000,,,1007.0000,,,,,,,,,,,1007.0000,,3712.0000,,,,,,,,,,-0.9800,-1.0300,,,-0.9800,-1.0300,,,-328.9000,-345.9000,,,,,0.0000,,,,,,,,,,0.0000,0.0000,,,,,,326.0000,0.0000,-88.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289.0000,,,,,,12.0000,5.0000,12.0000,1403.0000,,,,,0.2200,,,,0.2200,,75.7500,102.0000,399.0000,12.0000,,,,316.0000,-520.0000,,0.0000,,,,,,,22.0000,,546.0000,,,,,,,,,,1004.0000,337.1700,337.1700,0.0000,,,0.0000,-207.0000,0.0000,0.0000,0.0000,0.0000,24.0000,,24.0000,,,,,0.0000,0.0000,-0.5800,-0.6100,-0.5800,-0.6100,,,0.0000,,,0.0000,3.0000,,,,,0.0000,,,,,,,,,,,,46.1500,0.1400,0.1400,71.0000,,,,,,-207.0000,-207.0000,-207.0000,,-207.0000,0.0000,12.0000,,-3.0000,1.0000,556.0000,-634.0000,0.0000,,,,-195.0000,130.0000,,,,-13.0000,-0.6100,-420.0000,-396.0000,-0.6100,,,,,,,-295.0000,,0.0000,0.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,,,,,0.0000,0.0000,0.0000,0.0000,512.0000,1007.0000,,,,,1007.0000,,,,,,1216.0000,-0.9800,-1.0300,-0.9800,-1.0300,-328.9000,-345.9000,,,,,0.0000,0.0000,-58.0000,,,3.0000,,,,,,,,0.0000,,,-92.0000,,9.0000,-88.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,12.0000,5.0000,12.0000,1403.0000,0.2200,,0.2200,,75.7500,,102.0000,399.0000,14,0000320193,A,USA,699221200.0000,0.0000,0.0000,,14.875000000000,26.750000000000,13.625000000000,56.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2001-03-31,2001,2,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,2001Q1,2001Q2,Y,,Q,7,5,,3,,,,2001-04-18,0.0000,,554.0000,5345.0000,,785.0000,,,,,,,454.0000,961.0000,,,,,,,,,6130.0000,,,,,,,0.0000,,3738.0000,4144.0000,,,,,,,,,,,1024.0000,334.0938,351.9898,352.8120,346.5410,,346.5410,346.0800,,0.0000,1599.0000,,,,,,,,0.0000,43.0000,0.0000,317.0000,0.0000,,390.0000,22.0000,,,,,,,,,0.0000,0.5400,0.5800,0.1200,0.1200,0.7000,0.1200,0.1200,0.6600,0.0000,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4000,3.2500,0.1500,0.0100,0.1500,0.0100,5.0000,,,,,,206.0000,43.0000,43.0000,,43.0000,4055.0000,,,,,,,10.0000,,,,,,834.0000,1795.0000,597.0000,,,0.0000,,,6130.0000,2392.0000,2392.0000,,,0.0000,0.0000,0.0000,,,,,43.0000,75.0000,,,,,,,0.5400,0.6600,0.1200,-8.0000,14.0000,0.1200,,,,,,62.0000,,,,0.0000,,0.0000,,,,,,,,,,0.0000,,0.0000,0.0000,0.0000,,,,,,,,,,721.0000,331.0000,0.0000,,0.0000,,,0.0000,,0.0000,,0.0000,0.0000,,,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,,,637.0000,,,2139.0000,,,1431.0000,,,,,,,,,,,1431.0000,,3738.0000,,,,,,,,,,-0.1000,-0.1500,,,-0.1000,-0.1500,,,-36.0000,-53.0000,,,,,0.0000,,,,,,,,,,0.0000,0.0000,,,,,,280.0000,0.0000,19.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.0000,,,,,,0.0000,5.0000,0.0000,1417.0000,,,,,0.2100,,,,0.2200,,75.7500,101.0000,393.0000,12.0000,,,,57.0000,-196.0000,,0.0000,,,,,,,39.0000,,947.0000,,,,,,,,,,2028.0000,342.1790,342.1790,0.0000,,,0.0000,-164.0000,0.0000,0.0000,0.0000,0.0000,46.0000,,46.0000,,,,,0.0000,0.0000,-0.4400,-0.4800,-0.4400,-0.4800,,,0.0000,,,0.0000,18.0000,,,,,0.0000,,,,,,,,,,,,49.4000,0.1400,0.1400,76.0000,,,,,,-164.0000,-164.0000,-164.0000,,-164.0000,10.0000,23.0000,,-7.0000,1.0000,986.0000,830.0000,0.0000,,,,-152.0000,205.0000,,,,-57.0000,-0.4800,-428.0000,-382.0000,-0.4800,,,,,,,-233.0000,,0.0000,0.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,,,,,0.0000,0.0000,0.0000,0.0000,316.0000,2438.0000,,,,,2438.0000,,,,,,203.0000,-1.0700,-1.1700,-1.0700,-1.1700,-364.9000,-398.9000,,,,,0.0000,0.0000,-62.0000,,,18.0000,,,,,,,,0.0000,,,-77.0000,,18.0000,-69.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,12.0000,10.0000,12.0000,2820.0000,0.4400,,0.4400,,151.5000,,203.0000,792.0000,14,0000320193,A,USA,563649500.0000,0.0000,0.0000,,22.070000000000,23.750000000000,14.437500000000,56.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2001-06-30,2001,3,9,INDL,C,D,STD,AAPL,037833100,APPLE INC,,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,2001Q2,2001Q3,Y,,Q,7,5,,3,,,,2001-07-17,0.0000,,413.0000,5248.0000,,823.0000,,,,,,,476.0000,847.0000,,,,,,,,,6071.0000,,,,,,,0.0000,,3858.0000,4218.0000,,,,,,,,,,,1015.0000,339.6520,348.3538,358.9120,350.4740,,350.4740,348.7650,,0.0000,1673.0000,,,,,,,,0.0000,61.0000,0.0000,317.0000,0.0000,,380.0000,26.0000,,,,,,,,,0.0000,0.1700,0.2100,0.1700,0.1700,0.2600,0.1700,0.1700,0.2200,0.0000,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5500,7.1500,0.1700,0.0200,0.1700,0.0200,11.0000,,,,,,67.0000,61.0000,61.0000,,61.0000,4175.0000,,,,,,,19.0000,,,,,,767.0000,1614.0000,599.0000,,,0.0000,,,6071.0000,2213.0000,2213.0000,,,0.0000,0.0000,0.0000,,,,,61.0000,60.0000,,,,,,,0.1900,0.2400,0.1900,42.0000,68.0000,0.2000,,,,,,87.0000,,,,0.0000,,0.0000,,,,,,,,,,0.0000,,0.0000,0.0000,0.0000,,,,,,,,,,727.0000,347.0000,0.0000,,0.0000,,,0.0000,,0.0000,,0.0000,0.0000,,,0.0000,0.0000,0.0000,,,,,-7.1500,-0.0200,-0.0200,-11.0000,,,,598.0000,,,2185.0000,,,1475.0000,,,,,,,,,,,1475.0000,,3858.0000,,,,,,,,,,-0.0600,-0.1100,,,-0.0600,-0.1100,,,-21.9000,-38.9000,,,,,-11.0000,,,,,,,,,,0.0000,0.0000,,,,,,282.0000,0.0000,26.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.0000,,,,,,0.0000,4.0000,0.0000,1407.0000,,,,,0.2100,,,,0.2200,,75.7500,122.0000,392.0000,12.0000,,,,-5.0000,-310.0000,,0.0000,,,,,,,69.0000,,930.0000,,,,,,,,,,3043.0000,343.8770,343.8770,0.0000,,,0.0000,-103.0000,0.0000,0.0000,0.0000,0.0000,72.0000,,72.0000,,,,,0.0000,0.0000,-0.2600,-0.3000,-0.2600,-0.3000,,,0.0000,,,0.0000,24.0000,,,,,11.0000,,,,,,,,,,,,56.5500,0.1600,0.1600,87.0000,,,,,,-103.0000,-103.0000,-103.0000,,-103.0000,10.0000,14.0000,,-7.0000,1.0000,996.0000,739.0000,0.0000,,,,-91.0000,265.0000,,,,-90.0000,-0.2800,-386.0000,-314.0000,-0.2800,,,,,,,-146.0000,,0.0000,0.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,,,,,-7.1500,-0.0200,-0.0200,-11.0000,355.0000,3913.0000,,,,,3913.0000,,,,,,334.0000,-1.1200,-1.2700,-1.1200,-1.2700,-386.8000,-437.8000,,,,,-11.0000,0.0000,-70.0000,,,24.0000,,,,,,,,0.0000,,,-54.0000,,34.0000,-43.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,12.0000,14.0000,12.0000,4227.0000,0.6600,,0.6600,,227.2500,,325.0000,1184.0000,14,0000320193,A,USA,469929900.0000,0.0000,0.0000,,23.250000000000,27.120000000000,18.750000000000,56.000000000000,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
