gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,accrt,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,billexce,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capsft,capx,capxv,cb,cbi,cdpac,cdvc,ceiexbill,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,derac,deralt,derhedgl,derlc,derllt,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dt,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvintf,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,finaco,finao,fincf,finch,findlc,findlt,finivst,finlco,finlto,finnp,finrecc,finreclt,finrev,finxint,finxopr,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,gliv,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lifrp,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rstche,rstchelt,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrdp,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001690,2000-09-30,2000,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,Y,9,1,,,12,7,5,,,3,,,,0.0000,,,,414.0000,,,414.0000,,,,,,,,,,,,5427.0000,,,,,,,,,,,1063.0000,,,,,,,124.0000,1063.0000,1157.0000,318.0000,,,,,0.0000,,,0.0000,,,0.0000,,,,,,,6803.0000,,,,,,,,,,,,,,,,,12.0086,,,,,,0.0000,,107.0000,107.0000,,,,,,4031.0000,4031.0000,4031.0000,,,,,,,,,1191.0000,4027.0000,-135.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,5733.0000,,,,,,,,360.3240,335.6770,335.6770,324.5680,24.9980,,,,,,1502.0000,4.4750,0.0000,,0.0000,0.0000,,76.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0.0000,,,,,,,,,,0.0000,786.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,300.0000,0.0000,300.0000,0.0000,0.0000,84.0000,,,,,,,,,387.0000,84.0000,,,,,,,,,387.0000,,,,,,0.0000,300.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,0.0000,0.0000,300.0000,0.0000,,620.0000,704.0000,,,11.7280,2.1800,2.1800,2.4200,2.4200,0.0000,0.0000,,,0.0000,,,,0.0000,,0.0000,,245.0000,131.0000,0.0000,0.0000,,1.0000,,,,,,0.0000,,,-31.0000,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,273.0000,0.7600,0.8400,367.0000,,,,,,,2250.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0000,786.0000,,786.0000,786.0000,,,4407.0000,,,,,,210.0000,,,,,,0.0000,10.0000,-13.0000,30.0000,0.0000,,,,,1.0000,33.0000,2.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,-38.0000,,0.0000,232.0000,,,-930.0000,,2836.0000,-936.0000,,,,,,,,,,,776.0000,343.0000,,,1933.0000,,,,0.0000,0.0000,,,,,,,,,0.0000,,,,,,6803.0000,,2696.0000,,0.0000,,0.0000,0.0000,61.0000,55.0000,40.0000,30.0000,18.0000,204.0000,51.0000,,,,,,,786.0000,786.0000,,,,,,,,,,,,591.0000,381.0000,0.0000,,,,,,,,826.0000,,620.0000,704.0000,2.6200,,,,,,,2.3600,,,,,,,,,70.7580,,,,34.0100,,,,,,,,,,,,,1092.0000,73.0000,1019.0000,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,700.0000,,,,,,,,313.0000,,700.0000,,,,,,,,0.0000,0.0000,0.0000,,,,,116.0000,,,,76.0000,76.0000,76.0000,76.0000,0.0000,76.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,2529.0000,0.0000,244.0000,-272.0000,0.0000,64.0000,953.0000,,953.0000,,,2285.0000,,7983.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7983.0000,,,,,,,,4107.0000,,,,,,372.0000,210.0000,0.6200,0.6500,-98.0000,,,,,11.0000,-364.0000,,,,,85.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,,0.0000,0.0000,0.0000,,,46.0000,463.0000,,162.0000,,163.0000,239.0000,-2.0000,260.0000,463.0000,23.0000,,,9.0000,37.0000,-240.0000,433.0000,673.0000,0.0000,0.0000,0.0000,47.0000,0.0000,0.0000,306.0000,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.0000,,,,,,,433.0000,281.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,21.0000,,303.0000,,,,,,,,,,7279.0000,,0.8000,0.9300,,0.0000,16.0000,380.0000,314.0000,93.0000,,1546.0000,,,,,,,,,,,14,0000320193,A,USA,334111,3571,2141548400.0000,0.0000,0.0000,14.875000000000,75.187500000000,13.625000000000,56.000000000000,2022793600.0000,0.0000,0.0000,8643.6828,25.750000000000,75.187500000000,25.375000000000,56.000000000000,1,6,1,,,,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2001-09-30,2001,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,AP,,56.000000000000,56.000000000000,,AA,USD,USD,1.000000000000,,Y,9,1,,,12,7,5,,,3,,,,12.0000,,,,330.0000,,-22.0000,330.0000,,,,,,,,,,,,5143.0000,,,,,,,,,,,314.0000,4.0000,0.0000,0.0000,0.0000,,,58.0000,314.0000,801.0000,-356.0000,,,,,,,,-19.0000,,,11.0000,,,,,,,6021.0000,,,,,,,,,,,,,,,,,11.1706,,,,,,-11.0000,,232.0000,232.0000,,,,,,3920.0000,3920.0000,3920.0000,,,,,,,,,2310.0000,4336.0000,1119.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,4026.0000,,,,,,,,345.6130,350.9220,350.9220,345.6130,26.9920,,,,,,1693.0000,4.8244,0.0000,,0.0000,0.0000,11.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,317.0000,0.0000,0.0000,,,,,,,,,,0.0000,-37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,317.0000,0.0000,317.0000,0.0000,0.0000,102.0000,,,,,,,,,360.0000,102.0000,,,,,,,,,360.0000,,,184.0000,,0.0000,0.0000,317.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,0.0000,317.0000,0.0000,0.0000,,-333.0000,-231.0000,,,11.4340,-0.0700,-0.1100,-0.0700,-0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,,0.0000,,245.0000,186.0000,0.0000,156.0000,,15.0000,,,,,,0.0000,,,42.0000,,,,,,,,,,,,,-64.0000,,,,,,,,,,,,,,,,57.2000,0.1700,0.1700,88.0000,,,,,,,1337.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.0000,-37.0000,,-37.0000,-37.0000,,,4237.0000,,,,,,218.0000,,,,,,0.0000,20.0000,22.0000,10.0000,0.0000,,,,,1.0000,11.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,-36.0000,,0.0000,1.0000,,,892.0000,,2026.0000,821.0000,,,,,,,,,,,717.0000,411.0000,,227.0000,1518.0000,,,,0.0000,0.0000,,,,,,,,,0.0000,,0.0000,,,,6021.0000,,2101.0000,,0.0000,,0.0000,0.0000,73.0000,72.0000,62.0000,47.0000,37.0000,291.0000,140.0000,30.0000,,,,,,-25.0000,-25.0000,,,,,,,,,,,,308.0000,90.0000,0.0000,,,,,,,,185.0000,,-333.0000,-231.0000,-0.0800,,,,,,,-0.0800,,,,,,,,,97.1790,,,,29.2500,,,,,,,,,,,,,-52.0000,-415.0000,363.0000,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,924.0000,,,,,,,,564.0000,,924.0000,,,,,,,,0.0000,0.0000,0.0000,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,-11.0000,-7.1500,-0.0200,-0.0200,,2238.0000,0.0000,4.0000,487.0000,0.0000,51.0000,466.0000,-56.0000,466.0000,,,2260.0000,,5363.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363.0000,,,,,,,,3920.0000,0.0000,,,,,340.0000,-465.2000,-1.4300,-1.3600,-11.0000,,,,,0.0000,9.0000,,,,,42.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,,0.0000,0.0000,0.0000,,,1.0000,266.0000,,169.0000,,-36.0000,-8.0000,2.0000,-16.0000,266.0000,-10.0000,,,-20.0000,21.0000,-45.0000,476.0000,521.0000,0.0000,0.0000,0.0000,42.0000,0.0000,0.0000,-15.0000,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625.0000,,,,,,,306.0000,261.0000,,,,,,,,,12.0000,12.0000,0.0000,,,,,16.0000,,371.0000,,,,,,,,,,5594.0000,,1.1500,1.0800,,0.0000,17.0000,441.0000,380.0000,80.0000,,1568.0000,,,,,,,,,,,14,0000320193,A,USA,334111,3571,1691735900.0000,0.0000,0.0000,21.900000000000,27.120000000000,14.437500000000,56.000000000000,2077733200.0000,0.0000,0.0000,5442.8002,15.510000000000,27.120000000000,13.625000000000,56.000000000000,1,6,4,,,,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2002-09-30,2002,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,AP,,56.000000000000,56.000000000000,,AA,USD,USD,1.000000000000,,Y,9,1,,,12,7,5,,,3,,,,0.0000,,,0.0000,441.0000,441.0000,-49.0000,441.0000,,,,,,,,,,,,5388.0000,,,,,0.0000,,,,,,170.0000,-11.0000,0.0000,0.0000,0.0000,170.0000,,-80.0000,170.0000,911.0000,110.0000,,,,,52.0000,,,723.0000,,,2624.0000,,,,,,,6298.0000,,,,,,,,,,,,,,,,,11.4080,,,,,,-7.0000,,174.0000,174.0000,,,,,,4095.0000,4095.0000,3976.0000,,,,,,,,,2252.0000,4337.0000,-58.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,4021.0000,,,,,,,,361.7850,358.9590,358.9590,355.0220,28.3100,,,,,,1826.0000,5.0869,0.0000,,0.0000,0.0000,7.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,316.0000,0.0000,0.0000,0.0000,,,,,,,,,,0.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,316.0000,0.0000,316.0000,0.0000,0.0000,118.0000,,,,,,,,,436.0000,118.0000,,,,,,,,,436.0000,,,253.0000,,0.0000,0.0000,316.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,316.0000,0.0000,0.0000,0.0000,,46.0000,164.0000,,,12.2410,0.1800,0.1800,0.1800,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,,0.0000,,250.0000,281.0000,0.0000,184.0000,,4.0000,,,,,,0.0000,,,105.0000,,,,,,,,,,,,,36.0000,,,,,,,,85.0000,16.0000,,,,,,,-27.3000,-0.0800,-0.0800,-42.0000,,,,,,,1721.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0000,65.0000,,65.0000,65.0000,,,4411.0000,,,,,,118.0000,,,,119.0000,34.0000,0.0000,20.0000,-34.0000,36.0000,0.0000,,,,,9.0000,45.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.0000,-7.0000,,0.0000,0.0000,,,-252.0000,,2085.0000,-44.0000,,,,,,,,,,,747.0000,253.0000,,0.0000,1658.0000,,,,0.0000,0.0000,,,,,,,,,0.0000,,0.0000,,,,6298.0000,,2203.0000,,0.0000,,0.0000,0.0000,83.0000,78.0000,66.0000,55.0000,42.0000,324.0000,140.0000,13.0000,,,,,,65.0000,65.0000,,,,,,,,,,,,81.0000,-37.0000,0.0000,,,,,,,,89.0000,,46.0000,164.0000,0.2400,,,,,,,0.2300,,,,,,,,,109.4300,,,,28.1700,,,,,,,,,,,,,87.0000,-197.0000,284.0000,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,1057.0000,,,,,,,,621.0000,,1057.0000,,,,,,,,0.0000,0.0000,0.0000,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,-19.5000,-0.0500,-0.0500,,-30.0000,-1.0000,-0.6500,0.0000,0.0000,,2276.0000,0.0000,-11.0000,-99.0000,0.0000,51.0000,565.0000,-51.0000,565.0000,,,2325.0000,,5742.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742.0000,,,,,,,,4095.0000,0.0000,,,,,25.0000,-136.7000,-0.3800,-0.3800,-29.0000,0.0000,0.0000,1.3000,2.0000,0.0000,7.0000,,,,,105.0000,,,0.0000,,,,,,,,,,,,4095.0000,,,,,,,,,,,,0.0000,0.0000,,0.0000,0.0000,0.0000,,,39.0000,229.0000,,166.0000,,-34.0000,-28.0000,4.0000,-17.0000,229.0000,7.0000,,,8.0000,29.0000,4.0000,339.0000,335.0000,0.0000,0.0000,0.0000,11.0000,0.0000,2.0000,22.0000,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.0000,,,,,,,494.0000,209.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,11.0000,,229.0000,,,,,,,,,,5578.0000,,0.6400,0.6400,,0.0000,19.0000,447.0000,441.0000,92.0000,,1557.0000,,,,,,,,,,,14,0000320193,A,USA,334111,3571,1375189004.0000,0.0000,0.0000,14.330000000000,26.170000000000,13.360000000000,56.000000000000,1408011857.0000,0.0000,0.0000,5204.9055,14.500000000000,26.170000000000,13.800000000000,56.000000000000,1,6,4,,,,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
001690,2003-09-30,2003,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.000000000000,56.000000000000,,,USD,USD,1.000000000000,,Y,9,1,,,12,7,5,,,3,2003-09-27,,,1.0000,,,0.0000,315.0000,315.0000,-35.0000,315.0000,,,,,,,,,,,,5887.0000,,,,,0.0000,10.0000,,,,,145.0000,-16.0000,0.0000,0.0000,0.0000,145.0000,,95.0000,145.0000,1154.0000,243.0000,,,,,0.0000,,,0.0000,,,0.0000,,,,,,,6815.0000,,,,,,,,,,,,,,,,,11.5154,,,,,,-62.0000,,164.0000,164.0000,,,,,,4223.0000,4223.0000,4114.0000,,,,,,,,,3396.0000,4566.0000,1144.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,4387.2000,,,,,,,,363.4660,366.7270,366.7270,360.6310,29.0150,,,,,,1926.0000,5.2520,0.0000,,0.0000,0.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,304.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,,0.0000,68.0000,304.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,111.8000,,,,,,,,,505.0000,113.0000,,,,,,,,,505.0000,,,368.0000,,0.0000,0.0000,304.0000,,,,,0.0000,0.0000,0.0000,,,0.0000,0.0000,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,25.0000,136.8000,,,13.5660,0.1900,0.1900,0.1900,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,,0.0000,,,357.0000,0.0000,,,,,,,,,0.0000,,,27.0000,,,,,,,,,,,,,22.0000,22.0000,,,,,,,85.0000,,,,,,,,20.1500,0.0600,0.0600,31.0000,,,,,,,1819.8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0000,68.0000,,68.0000,68.0000,,,4223.0000,,,,,,69.0000,,,,109.0000,24.0000,0.0000,20.0000,-11.0000,50.0000,0.0000,,,,,2.0000,56.0000,4.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,7.0000,33.0000,0.0000,5.0000,0.0000,,,828.0000,,1170.0000,914.0000,,,,,,,,,,,899.0000,368.0000,,0.0000,2357.0000,,,,0.0000,0.0000,,,,,,,,,235.0000,,235.0000,,,,6815.0000,,2592.0000,,0.0000,,0.0000,0.0000,100.0000,100.0000,83.0000,64.0000,51.0000,398.0000,202.0000,1.0000,,,,,,69.0000,69.0000,,,,,,,,,,,,101.0000,32.0000,0.0000,,,,,,,,289.0000,,25.0000,136.8000,0.2400,,,,,,,0.2400,,,,,,,,,63.0120,,,,19.0800,,,,,,,,,,,,,92.0000,-158.0000,250.0000,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,1174.0000,,,,,,,,669.0000,,1174.0000,,,,,,,,0.0000,0.0000,0.0000,,,,,26.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,-19.0000,-0.0500,-0.0500,,-26.0000,0.0000,0.0000,0.0000,0.0000,,2359.0000,0.0000,-16.0000,-201.0000,184.0000,49.0000,950.0000,-20.0000,766.0000,,,2394.0000,2394.0000,6207.0000,,,,,,,,,0.4880,0.0000,0.0000,0.7500,,,,,,,,,,,,,,,,,,,,6207.0000,,,,,,,,4223.0000,0.0000,,,,,45.0000,-118.6380,-0.3300,-0.3300,-26.0000,,,,,0.0000,-29.0000,,,,,53.0000,,,16.0000,,,,,,,,,,,,4223.0000,,,,,,,,,,,,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,,43.0000,,,190.0000,,-11.0000,-7.0000,-1.0000,-19.0000,,-11.0000,,,18.0000,21.0000,24.0000,422.0000,398.0000,0.0000,0.0000,0.0000,45.0000,0.0000,4.0000,24.0000,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.0000,,,,,,,531.0000,193.0000,,,,,,,,,1.0000,1.0000,0.0000,,,,,8.0000,,166.0000,,,,,,,,,,6070.2000,,0.4600,0.4600,,0.0000,21.0000,471.0000,447.0000,97.0000,,1683.0000,,,,,,,,,,,14,0000320193,A,USA,334111,3571,1272979722.0000,0.0000,0.0000,21.370000000000,25.011000000000,12.720000000000,56.000000000000,1241046221.0000,0.0000,0.0000,7598.5834,20.720000000000,23.320000000000,12.720000000000,56.000000000000,1,6,4,,Y,Y,One Apple Park Way,,,,95014,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408 996 1010,,,01,3663,190,940,A+,CA,0,www.apple.com,,1980-12-12
